time_s,T_last_degC,C_last_kg_kg,T_mean30_degC,C_mean30_kg_kg
7800,49.713999999999999,0.049279999999999997,49.713999999999999,0.049279999999999997
7860,50.094999999999999,0.049349999999999998,50.094999999999999,0.049349999999999998
7920,49.929000000000002,0.049340000000000002,49.929000000000002,0.049340000000000002
7980,49.817,0.04929,49.817,0.04929
8040,49.942999999999998,0.049299999999999997,49.942999999999998,0.049299999999999997
8100,49.664000000000001,0.049709999999999997,49.664000000000001,0.049709999999999997
8160,50.134999999999998,0.049480000000000003,50.134999999999998,0.049480000000000003
8220,49.902000000000001,0.04947,49.902000000000001,0.04947
8280,50.055999999999997,0.049660000000000003,50.055999999999997,0.049660000000000003
8340,49.710000000000001,0.049590000000000002,49.710000000000001,0.049590000000000002
8400,49.914999999999999,0.049799999999999997,49.914999999999999,0.049799999999999997
8460,49.920000000000002,0.049730000000000003,49.920000000000002,0.049730000000000003
8520,50.146999999999998,0.049599999999999998,50.146999999999998,0.049599999999999998
8580,49.966999999999999,0.04956,49.966999999999999,0.04956
8640,49.920999999999999,0.049880000000000001,49.920999999999999,0.049880000000000001
8700,49.820999999999998,0.049759999999999999,49.820999999999998,0.049759999999999999
8760,49.856000000000002,0.049889999999999997,49.856000000000002,0.049889999999999997
8820,49.953000000000003,0.049489999999999999,49.953000000000003,0.049489999999999999
8880,49.914999999999999,0.049860000000000002,49.914999999999999,0.049860000000000002
8940,49.707999999999998,0.049770000000000002,49.707999999999998,0.049770000000000002
9000,50.162999999999997,0.04981,50.162999999999997,0.04981
9060,50.198,0.050040000000000001,50.198,0.050040000000000001
9120,49.82,0.050090000000000003,49.82,0.050090000000000003
9180,50.027000000000001,0.049759999999999999,50.027000000000001,0.049759999999999999
9240,49.804000000000002,0.049979999999999997,49.804000000000002,0.049979999999999997
9300,50.085999999999999,0.050160000000000003,50.085999999999999,0.050160000000000003
9360,49.890999999999998,0.0499,49.890999999999998,0.0499
9420,50.079999999999998,0.049979999999999997,50.079999999999998,0.049979999999999997
9480,50.113,0.049970000000000001,50.113,0.049970000000000001
9540,50.134,0.0499,50.134,0.0499
9600,49.804000000000002,0.050209999999999998,49.804000000000002,0.050209999999999998
9660,50.207999999999998,0.050139999999999997,50.207999999999998,0.050139999999999997
9720,49.865000000000002,0.04981,49.865000000000002,0.04981
9780,49.768999999999998,0.050250000000000003,49.768999999999998,0.050250000000000003
9840,50.027000000000001,0.050189999999999999,50.027000000000001,0.050189999999999999
9900,49.935000000000002,0.049889999999999997,49.935000000000002,0.049889999999999997
9960,50.164999999999999,0.050169999999999999,50.164999999999999,0.050169999999999999
10020,50.154000000000003,0.049799999999999997,50.154000000000003,0.049799999999999997
10080,49.908999999999999,0.050250000000000003,49.908999999999999,0.050250000000000003
10140,50.225999999999999,0.05008,50.225999999999999,0.05008
10200,49.895000000000003,0.05008,49.895000000000003,0.05008
10260,50.008000000000003,0.049799999999999997,50.008000000000003,0.049799999999999997
10320,49.878,0.050200000000000002,49.878,0.050200000000000002
10380,50.218000000000004,0.049759999999999999,50.218000000000004,0.049759999999999999
10440,49.832000000000001,0.049869999999999998,49.832000000000001,0.049869999999999998
10500,49.771999999999998,0.049820000000000003,49.771999999999998,0.049820000000000003
10560,49.968000000000004,0.050139999999999997,49.968000000000004,0.050139999999999997
10620,50.246000000000002,0.049849999999999998,50.246000000000002,0.049849999999999998
10680,50.195999999999998,0.050209999999999998,50.195999999999998,0.050209999999999998
10740,50.124000000000002,0.05008,50.124000000000002,0.05008
10800,50.195,0.049770000000000002,50.195,0.049770000000000002
10860,50.197000000000003,0.049750000000000003,50.197000000000003,0.049750000000000003
10920,50.009,0.049779999999999998,50.009,0.049779999999999998
10980,49.908000000000001,0.050049999999999997,49.908000000000001,0.050049999999999997
11040,50.136000000000003,0.05015,50.136000000000003,0.05015
11100,50.081000000000003,0.049869999999999998,50.081000000000003,0.049869999999999998
11160,49.936999999999998,0.050169999999999999,49.936999999999998,0.050169999999999999
11220,49.796999999999997,0.049779999999999998,49.796999999999997,0.049779999999999998
11280,50.122999999999998,0.05015,50.122999999999998,0.05015
11340,49.881,0.050209999999999998,49.881,0.050209999999999998
11400,50.218000000000004,0.050139999999999997,50.218000000000004,0.050139999999999997
11460,49.869999999999997,0.050099999999999999,49.869999999999997,0.050099999999999999
11520,49.811,0.050169999999999999,49.811,0.050169999999999999
11580,50.165999999999997,0.049770000000000002,50.165999999999997,0.049770000000000002
11640,49.826999999999998,0.049849999999999998,49.826999999999998,0.049849999999999998
11700,49.840000000000003,0.04981,49.840000000000003,0.04981
11760,50.049999999999997,0.050000000000000003,50.049999999999997,0.050000000000000003
11820,50.186999999999998,0.050119999999999998,50.186999999999998,0.050119999999999998
11880,49.847999999999999,0.050070000000000003,49.847999999999999,0.050070000000000003
11940,49.905000000000001,0.050180000000000002,49.905000000000001,0.050180000000000002
12000,50.139000000000003,0.049829999999999999,50.139000000000003,0.049829999999999999
12060,50.235999999999997,0.050119999999999998,50.235999999999997,0.050119999999999998
12120,50,0.049849999999999998,50,0.049849999999999998
12180,49.822000000000003,0.049889999999999997,49.822000000000003,0.049889999999999997
12240,49.756999999999998,0.050099999999999999,49.756999999999998,0.050099999999999999
12300,49.865000000000002,0.05024,49.865000000000002,0.05024
12360,49.816000000000003,0.05006,49.816000000000003,0.05006
12420,50.088999999999999,0.049779999999999998,50.088999999999999,0.049779999999999998
12480,49.811,0.05006,49.811,0.05006
12540,50.003,0.049770000000000002,50.003,0.049770000000000002
12600,50.097000000000001,0.050189999999999999,50.097000000000001,0.050189999999999999
12660,50.040999999999997,0.050099999999999999,50.040999999999997,0.050099999999999999
12720,49.850000000000001,0.049840000000000002,49.850000000000001,0.049840000000000002
12780,50.152000000000001,0.049799999999999997,50.152000000000001,0.049799999999999997
12840,50.107999999999997,0.049840000000000002,50.107999999999997,0.049840000000000002
12900,50.119,0.05024,50.119,0.05024
12960,49.816000000000003,0.049979999999999997,49.816000000000003,0.049979999999999997
13020,49.811999999999998,0.050139999999999997,49.811999999999998,0.050139999999999997
13080,50.213999999999999,0.050070000000000003,50.213999999999999,0.050070000000000003
13140,49.948999999999998,0.050040000000000001,49.948999999999998,0.050040000000000001
13200,49.899999999999999,0.049820000000000003,49.899999999999999,0.049820000000000003
13260,49.994,0.050220000000000001,49.994,0.050220000000000001
13320,50.081000000000003,0.0499,50.081000000000003,0.0499
13380,50.228000000000002,0.050040000000000001,50.228000000000002,0.050040000000000001
13440,49.893000000000001,0.050099999999999999,49.893000000000001,0.050099999999999999
13500,50.212000000000003,0.050070000000000003,50.212000000000003,0.050070000000000003
13560,49.762,0.050220000000000001,49.762,0.050220000000000001
13620,50.027999999999999,0.049820000000000003,50.027999999999999,0.049820000000000003
13680,50.067,0.050000000000000003,50.067,0.050000000000000003
13740,49.802999999999997,0.049950000000000001,49.802999999999997,0.049950000000000001
13800,49.82,0.04999,49.82,0.04999
13860,49.960000000000001,0.04981,49.960000000000001,0.04981
13920,50.232999999999997,0.049820000000000003,50.232999999999997,0.049820000000000003
13980,50.048000000000002,0.049889999999999997,50.048000000000002,0.049889999999999997
14040,50.216999999999999,0.0499,50.216999999999999,0.0499
14100,50.152000000000001,0.049959999999999997,50.152000000000001,0.049959999999999997
14160,49.984000000000002,0.05006,49.984000000000002,0.05006
14220,50.142000000000003,0.050070000000000003,50.142000000000003,0.050070000000000003
14280,49.759,0.049959999999999997,49.759,0.049959999999999997
14340,49.805,0.049950000000000001,49.805,0.049950000000000001
14400,50.164999999999999,0.049860000000000002,50.164999999999999,0.049860000000000002
14460,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
14520,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
14580,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
14640,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
14700,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
14760,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
14820,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
14880,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
14940,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15000,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15060,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15120,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15180,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15240,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15300,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15360,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15420,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15480,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15540,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15600,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15660,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15720,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15780,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15840,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15900,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
15960,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16020,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16080,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16140,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16200,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16260,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16320,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16380,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16440,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16500,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16560,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16620,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16680,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16740,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16800,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16860,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16920,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
16980,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17040,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17100,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17160,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17220,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17280,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17340,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17400,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17460,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17520,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17580,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17640,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17700,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17760,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17820,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17880,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
17940,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18000,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18060,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18120,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18180,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18240,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18300,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18360,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18420,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18480,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18540,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18600,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18660,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18720,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18780,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18840,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18900,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
18960,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19020,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19080,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19140,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19200,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19260,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19320,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19380,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19440,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19500,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19560,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19620,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19680,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19740,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19800,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19860,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19920,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
19980,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20040,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20100,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20160,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20220,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20280,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20340,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20400,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20460,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20520,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20580,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20640,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20700,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20760,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20820,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20880,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
20940,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21000,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21060,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21120,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21180,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21240,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21300,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21360,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21420,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21480,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21540,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21600,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21660,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21720,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21780,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21840,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21900,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
21960,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22020,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22080,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22140,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22200,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22260,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22320,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22380,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22440,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22500,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22560,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22620,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22680,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22740,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22800,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22860,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22920,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
22980,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
23040,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
23100,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
23160,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
23220,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
23280,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
23340,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
23400,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
23460,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
23520,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
23580,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
23640,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
23700,50.164999999999999,0.049860000000000002,50.013258064516137,0.049988709677419356
