time_s,radius_m,radius_cm
9.762000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.768000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.774000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.780000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.786000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.792000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.798000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.804000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.810000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.816000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.822000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.828000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.834000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.840000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.846000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.852000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.858000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.864000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.870000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.876000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.882000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.888000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.894000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.900000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.906000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.912000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.918000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.924000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.930000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.936000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.942000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.948000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.954000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.960000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.966000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.972000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.978000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.984000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.990000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
9.996000000000000000e+04,1.201999999999999943e-02,1.201999999999999957e+00
1.000200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.000800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.001400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.002000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.002600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.003200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.003800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.004400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.005000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.005600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.006200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.006800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.007400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.008000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.008600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.009200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.009800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.010400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.011000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.011600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.012200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.012800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.013400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.014000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.014600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.015200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.015800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.016400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.017000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.017600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.018200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.018800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.019400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.020000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.020600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.021200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.021800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.022400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.023000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.023600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.024200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.024800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.025400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.026000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.026600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.027200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.027800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.028400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.029000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.029600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.030200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.030800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.031400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.032000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.032600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.033200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.033800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.034400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.035000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.035600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.036200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.036800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.037400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.038000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.038600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.039200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.039800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.040400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.041000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.041600000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.042200000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.042800000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.043400000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.044000000000000000e+05,1.201999999999999943e-02,1.201999999999999957e+00
1.044600000000000000e+05,1.201966666666666635e-02,1.201966666666666628e+00
1.045200000000000000e+05,1.201933333333333326e-02,1.201933333333333298e+00
1.045800000000000000e+05,1.201900000000000017e-02,1.201899999999999968e+00
1.046400000000000000e+05,1.201866666666666708e-02,1.201866666666666639e+00
1.047000000000000000e+05,1.201833333333333226e-02,1.201833333333333309e+00
1.047600000000000000e+05,1.201799999999999917e-02,1.201799999999999979e+00
1.048200000000000000e+05,1.201766666666666608e-02,1.201766666666666650e+00
1.048800000000000000e+05,1.201733333333333299e-02,1.201733333333333320e+00
1.049400000000000000e+05,1.201699999999999990e-02,1.201699999999999990e+00
1.050000000000000000e+05,1.201666666666666682e-02,1.201666666666666661e+00
1.050600000000000000e+05,1.201633333333333373e-02,1.201633333333333331e+00
1.051200000000000000e+05,1.201600000000000064e-02,1.201600000000000001e+00
1.051800000000000000e+05,1.201566666666666755e-02,1.201566666666666672e+00
1.052400000000000000e+05,1.201533333333333446e-02,1.201533333333333342e+00
1.053000000000000000e+05,1.201500000000000137e-02,1.201500000000000234e+00
1.053600000000000000e+05,1.201466666666666655e-02,1.201466666666666683e+00
1.054200000000000000e+05,1.201433333333333346e-02,1.201433333333333353e+00
1.054800000000000000e+05,1.201400000000000037e-02,1.201400000000000023e+00
1.055400000000000000e+05,1.201366666666666728e-02,1.201366666666666694e+00
1.056000000000000000e+05,1.201333333333333420e-02,1.201333333333333364e+00
1.056600000000000000e+05,1.201300000000000111e-02,1.201300000000000034e+00
1.057200000000000000e+05,1.201266666666666802e-02,1.201266666666666705e+00
1.057800000000000000e+05,1.201233333333333493e-02,1.201233333333333597e+00
1.058400000000000000e+05,1.201200000000000184e-02,1.201200000000000268e+00
1.059000000000000000e+05,1.201166666666666702e-02,1.201166666666666716e+00
1.059600000000000000e+05,1.201133333333333393e-02,1.201133333333333386e+00
1.060200000000000000e+05,1.201100000000000084e-02,1.201100000000000056e+00
1.060800000000000000e+05,1.201066666666666775e-02,1.201066666666666727e+00
1.061400000000000000e+05,1.201033333333333467e-02,1.201033333333333397e+00
1.062000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.062600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.063200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.063800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.064400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.065000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.065600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.066200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.066800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.067400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.068000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.068600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.069200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.069800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.070400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.071000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.071600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.072200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.072800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.073400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.074000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.074600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.075200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.075800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.076400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.077000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.077600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.078200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.078800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.079400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.080000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.080600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.081200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.081800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.082400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.083000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.083600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.084200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.084800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.085400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.086000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.086600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.087200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.087800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.088400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.089000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.089600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.090200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.090800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.091400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.092000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.092600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.093200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.093800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.094400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.095000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.095600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.096200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.096800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.097400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.098000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.098600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.099200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.099800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.100400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.101000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.101600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.102200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.102800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.103400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.104000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.104600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.105200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.105800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.106400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.107000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.107600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.108200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.108800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.109400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.110000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.110600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.111200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.111800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.112400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.113000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.113600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.114200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.114800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.115400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.116000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.116600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.117200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.117800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.118400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.119000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.119600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.120200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.120800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.121400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.122000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.122600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.123200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.123800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.124400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.125000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.125600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.126200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.126800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.127400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.128000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.128600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.129200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.129800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.130400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.131000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.131600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.132200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.132800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.133400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.134000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.134600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.135200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.135800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.136400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.137000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.137600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.138200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.138800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.139400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.140000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.140600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.141200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.141800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.142400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.143000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.143600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.144200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.144800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.145400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.146000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.146600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.147200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.147800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.148400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.149000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.149600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.150200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.150800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.151400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.152000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.152600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.153200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.153800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.154400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.155000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.155600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.156200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.156800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.157400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.158000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.158600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.159200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.159800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.160400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.161000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.161600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.162200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.162800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.163400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.164000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.164600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.165200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.165800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.166400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.167000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.167600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.168200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.168800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.169400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.170000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.170600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.171200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.171800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.172400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.173000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.173600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.174200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.174800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.175400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.176000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.176600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.177200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.177800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.178400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.179000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.179600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.180200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.180800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.181400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.182000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.182600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.183200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.183800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.184400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.185000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.185600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.186200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.186800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.187400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.188000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.188600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.189200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.189800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.190400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.191000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.191600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.192200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.192800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.193400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.194000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.194600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.195200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.195800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.196400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.197000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.197600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.198200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.198800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.199400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.200000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.200600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.201200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.201800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.202400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.203000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.203600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.204200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.204800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.205400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.206000000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.206600000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.207200000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.207800000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
1.208400000000000000e+05,1.201000000000000158e-02,1.201000000000000068e+00
